local;cod;quant;dicofre
União das freguesias de Guisande e Oliveira (São Pedro);112030372;0;030372
União das freguesias de Vilaça e Fradelos;112030381;0;030381
Antas;112030601;0;030601
União das freguesias de Apúlia e Fão;112030616;0;030616
União das freguesias de Belinho e Mar;112030617;0;030617
Balança;112031001;0;031001
Moimenta;112031010;0;031010
União das freguesias de Chamoim e Vilar;112031018;0;031018
Atiães;112031304;0;031304
Dossãos;112031313;0;031313
Lanhas;112031324;0;031324
Parada de Gatim;112031331;0;031331
Sabariz;112031340;0;031340
União das freguesias de Esqueiros, Nevogilde e Travassós;112031363;0;031363
União das freguesias de Sande, Vilarinho, Barros e Gomide;112031367;0;031367
Vila Verde e Barbudo;112031370;0;031370
Basto;119030404;0;030404
Faia;119030408;0;030408
Arões (Santa Cristina);119030726;0;030726
Silvares (São Martinho);119030729;0;030729
União de freguesias de Agrela e Serafão;119030738;0;030738
Aldão;119030801;0;030801
Azurém;119030804;0;030804
Barco;119030806;0;030806
Candoso (São Martinho);119030857;0;030857
Costa;119030812;0;030812
Creixomil;119030813;0;030813
Fermentões;119030815;0;030815
Lordelo;119030828;0;030828
Mesão Frio;119030830;0;030830
Moreira de Cónegos;119030831;0;030831
Pencelo;119030835;0;030835
Pinheiro;119030836;0;030836
Polvoreira;119030837;0;030837
Prazins (Santa Eufémia);119030842;0;030842
Sande (São Martinho);119030858;0;030858
União das freguesias de Briteiros Santo Estêvão e Donim;119030879;0;030879
União das freguesias de Serzedo e Calvos;119030889;0;030889
União das freguesias de Tabuadelo e São Faustino;119030891;0;030891
Urgezes;119030871;0;030871
Ferreiros;119030908;0;030908
Geraz do Minho;119030914;0;030914
São João de Rei;119030923;0;030923
Taíde;119030926;0;030926
União das freguesias de Águas Santas e Moure;119030930;0;030930
União das freguesias de Campos e Louredo;119030932;0;030932
Parada de Bouro;119031111;0;031111
Bairro;119031204;0;031204
Brufe;119031206;0;031206
Cruz;119031212;0;031212
Delães;119031213;0;031213
Gavião;119031216;0;031216
Landim;119031221;0;031221
Mogege;119031225;0;031225
Oliveira (São Mateus);119031242;0;031242
Pousada de Saramagos;119031232;0;031232
Riba de Ave;119031234;0;031234
Ribeirão;119031235;0;031235
União das freguesias de Antas e Abade de Vermoim;119031250;0;031250
União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;119031251;0;031251
União das freguesias de Carreira e Bente;119031253;0;031253
União das freguesias de Gondifelos, Cavalões e Outiz;119031255;0;031255
União das freguesias de Vale (São Cosme), Telhado e Portela;119031259;0;031259
União das freguesias de Vila Nova de Famalicão e Calendário;119031260;0;031260
Vermoim;119031247;0;031247
Santa Eulália;119031401;0;031401
União das freguesias de Caldas de Vizela (São Miguel e São João);119031408;0;031408
Vizela (Santo Adrião);119031406;0;031406
Fermedo;11A010411;0;010411
São Miguel do Mato;11A010417;0;010417
Várzea;11A010420;0;010420
Paramos;11A010704;0;010704
Baguim do Monte (Rio Tinto);11A130412;0;130412
Rio Tinto;11A130408;0;130408
União das freguesias de Fânzeres e São Pedro da Cova;11A130413;0;130413
Águas Santas;11A130601;0;130601
Cidade da Maia;11A130619;0;130619
Milheirós;11A130608;0;130608
Nogueira e Silva Escura;11A130620;0;130620
Pedrouços;11A130617;0;130617
Macieira de Sarnes;11A011305;0;011305
Ossela;11A011310;0;011310
São Roque;11A011318;0;011318
Astromil;11A131002;0;131002
Cristelo;11A131009;0;131009
Lordelo;11A131013;0;131013
Louredo;11A131014;0;131014
Vilela;11A131024;0;131024
Paranhos;11A131210;0;131210
Ramalde;11A131211;0;131211
União das freguesias de Aldoar, Foz do Douro e Nevogilde;11A131216;0;131216
União das freguesias de Lordelo do Ouro e Massarelos;11A131218;0;131218
Estela;11A131307;0;131307
Rates;11A131311;0;131311
União das freguesias de Aguçadoura e Navais;11A131314;0;131314
Escapães;11A010904;0;010904
Fornos;11A010908;0;010908
Lourosa;11A010913;0;010913
Mozelos;11A010916;0;010916
Nogueira da Regedoura;11A010917;0;010917
Paços de Brandão;11A010919;0;010919
Rio Meão;11A010921;0;010921
Sanguedo;11A010924;0;010924
Santa Maria de Lamas;11A010925;0;010925
São Paio de Oleiros;11A010918;0;010918
Agrela;11A131401;0;131401
Negrelos (São Tomé);11A131430;0;131430
Rebordões;11A131416;0;131416
Roriz;11A131419;0;131419
São João da Madeira;11A0116;0;1A0116
São João da Madeira;11A011601;0;011601
Ermesinde;11A131503;0;131503
Valongo;11A131505;0;131505
Aveleda;11A131603;0;131603
Fajozes;11A131607;0;131607
Gião;11A131610;0;131610
Junqueira;11A131612;0;131612
Labruge;11A131613;0;131613
Modivas;11A131617;0;131617
União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada;11A131631;0;131631
União das freguesias de Fornelo e Vairão;11A131632;0;131632
União das freguesias de Malta e Canidelo;11A131633;0;131633
Vila Chã;11A131627;0;131627
Vilar de Pinheiro;11A131630;0;131630
Madalena;11A131709;0;131709
Oliveira do Douro;11A131712;0;131712
União das freguesias de Grijó e Sermonde;11A131725;0;131725
União das freguesias de Mafamude e Vilar do Paraíso;11A131727;0;131727
Vilar de Andorinho;11A131723;0;131723
Faiões;11B170313;0;170313
Lama de Arcos;11B170314;0;170314
Santa Maria Maior;11B170350;0;170350
União das freguesias de Santa Cruz/Trindade e Sanjurge;11B170358;0;170358
Vilela Seca;11B170348;0;170348
Ferral;11B170609;0;170609
Tourém;11B170632;0;170632
Água Revés e Crasto;11B171201;0;171201
Lebução, Fiães e Nozelos;11B171233;0;171233
Possacos;11B171216;0;171216
Santa Valha;11B171220;0;171220
Santiago da Ribeira de Alhariz;11B171221;0;171221
Veiga de Lila;11B171230;0;171230
Vilarandelo;11B171231;0;171231
Bragado;11B171304;0;171304
Gouveia (São Simão);11C130134;0;130134
Lomba;11C130119;0;130119
Padronelo;11C130126;0;130126
Frende;11C130204;0;130204
Grilo;11C130207;0;130207
União das freguesias de Loivos da Ribeira e Tresouras;11C130224;0;130224
Viariz;11C130220;0;130220
Agilde;11C030501;0;030501
Tarouquela;11C180415;0;180415
Aião;11C130301;0;130301
Idães;11C130306;0;130306
Jugueiros;11C130307;0;130307
Penacova;11C130313;0;130313
Pombeiro de Ribavizela;11C130315;0;130315
Refontoura;11C130317;0;130317
Sendim;11C130324;0;130324
União das freguesias de Vila Verde e Santão;11C130341;0;130341
Aveleda;11C130502;0;130502
Caíde de Rei;11C130504;0;130504
Lodares;11C130510;0;130510
Macieira;11C130512;0;130512
Torno;11C130525;0;130525
União das freguesias de Figueiras e Covas;11C130529;0;130529
Vilar do Torno e Alentém;11C130526;0;130526
Alpendorada, Várzea e Torrão;11C130732;0;130732
Constance;11C130705;0;130705
Sobretâmega;11C130723;0;130723
Tabuado;11C130724;0;130724
Eiriz;11C130904;0;130904
Penamaior;11C130913;0;130913
Raimonda;11C130914;0;130914
Cabeça Santa;11C131104;0;131104
Luzim e Vila Cova;11C131140;0;131140
Oldrões;11C131121;0;131121
Rio de Moinhos;11C131129;0;131129
Sebolido;11C131134;0;131134
Barrô;11C181302;0;181302
São João de Fontoura;11C181313;0;181313
União das freguesias de Ovadas e Panchorra;11C181319;0;181319
Pinhão;11D170109;0;170109
Sanfins do Douro;11D170112;0;170112
Santa Eugénia;11D170113;0;170113
União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;11D170123;0;170123
Aldeias;11D180101;0;180101
Armamar;11D180120;0;180120
Cimbres;11D180104;0;180104
Folgosa;11D180106;0;180106
Queimada;11D180109;0;180109
Queimadela;11D180110;0;180110
Santa Cruz;11D180111;0;180111
União das freguesias de São Romão e Santiago;11D180122;0;180122
União das freguesias de Vila Seca e Santo Adrião;11D180123;0;180123
Vacalar;11D180118;0;180118
Fonte Longa;11D040306;0;040306
Linhares;11D040308;0;040308
Marzagão;11D040309;0;040309
Parambos;11D040311;0;040311
Pinhal do Norte;11D040313;0;040313
União das freguesias de Belver e Mogo de Malta;11D040321;0;040321
Avões;11D180502;0;180502
Britiande;11D180504;0;180504
Cambres;11D180505;0;180505
Ferreirim;11D180507;0;180507
Ferreiros de Avões;11D180508;0;180508
Figueira;11D180509;0;180509
Lalim;11D180510;0;180510
Samodães;11D180519;0;180519
Sande;11D180520;0;180520
União das freguesias de Cepões, Meijinhos e Melcões;11D180527;0;180527
Várzea de Abrunhais;11D180523;0;180523
Vila Nova de Souto d'El-Rei;11D180524;0;180524
Cidadelhe;11D170402;0;170402
Mesão Frio (Santo André);11D170408;0;170408
Oliveira;11D170403;0;170403
Vila Marim;11D170407;0;170407
Baldos;11D180705;0;180705
Moimenta da Beira;11D180710;0;180710
Passô;11D180713;0;180713
Sarzedo;11D180717;0;180717
Vilar;11D180720;0;180720
Fontelas;11D170802;0;170802
Loureiro;11D170805;0;170805
União das freguesias de Galafura e Covelinhas;11D170813;0;170813
União das freguesias de Moura Morta e Vinhós;11D170814;0;170814
União das freguesias de Peso da Régua e Godim;11D170815;0;170815
Vilarinho dos Freires;11D170810;0;170810
Celeirós;11D171001;0;171001
Covas do Douro;11D171002;0;171002
Sabrosa;11D171009;0;171009
Souto Maior;11D171013;0;171013
União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;11D171016;0;171016
União das freguesias de São Martinho de Antas e Paradela de Guiães;11D171017;0;171017
Vilarinho de São Romão;11D171015;0;171015
Alvações do Corgo;11D171101;0;171101
Medrões;11D171106;0;171106
Sever;11D171110;0;171110
União das freguesias de Louredo e Fornelos;11D171112;0;171112
Castanheiro do Sul;11D181501;0;181501
Nagozelo do Douro;11D181504;0;181504
Vale de Figueira;11D181511;0;181511
Faia;11D181806;0;181806
Lamosa;11D181811;0;181811
União das freguesias de Penso e Freixinho;11D181820;0;181820
Adorigo;11D181901;0;181901
Chavães;11D181904;0;181904
Desejosa;11D181905;0;181905
Granja do Tedo;11D181906;0;181906
Longa;11D181908;0;181908
Sendim;11D181913;0;181913
União das freguesias de Barcos e Santa Leocádia;11D181918;0;181918
União das freguesias de Paradela e Granjinha;11D181919;0;181919
Valença do Douro;11D181917;0;181917
Salzedas;11D182005;0;182005
União das freguesias de Gouviães e Ucanha;11D182011;0;182011
União das freguesias de Granja Nova e Vila Chã da Beira;11D182012;0;182012
Castedo;11D040906;0;040906
Lousa;11D040911;0;040911
Torre de Moncorvo;11D040916;0;040916
União das freguesias de Felgueiras e Maçores;11D040920;0;040920
União das freguesias de Urros e Peredo dos Castelhanos;11D040921;0;040921
Almendra;11D091401;0;091401
Chãs;11D091404;0;091404
Custóias;11D091405;0;091405
Horta;11D091407;0;091407
Muxagata;11D091410;0;091410
Santa Comba;11D091412;0;091412
Seixas;11D091415;0;091415
Arroios;11D171404;0;171404
Mateus;11D171415;0;171415
Parada de Cunhos;11D171420;0;171420
Cerejais;11E040103;0;040103
União das freguesias de Parada e Sendim da Ribeira;11E040125;0;040125
Vilares de Vilariça;11E040120;0;040120
Carragosa;11E040206;0;040206
Coelhoso;11E040210;0;040210
Gondesende;11E040217;0;040217
Macedo do Mato;11E040221;0;040221
Nogueira;11E040225;0;040225
Outeiro;11E040226;0;040226
Quintanilha;11E040232;0;040232
São Pedro de Sarracenos;11E040244;0;040244
União das freguesias de Castrelos e Carrazedo;11E040251;0;040251
Arcas;11E040503;0;040503
Grijó;11E040515;0;040515
Lamalonga;11E040517;0;040517
Macedo de Cavaleiros;11E040520;0;040520
Talhas;11E040530;0;040530
União das freguesias de Podence e Santa Combinha;11E040543;0;040543
União das freguesias de Talhinhas e Bagueixe;11E040544;0;040544
Vale da Porca;11E040533;0;040533
Vale de Prados;11E040534;0;040534
Palaçoulo;11E040609;0;040609
União das freguesias de Constantim e Cicouro;11E040618;0;040618
Abambres;11E040701;0;040701
Alvites;11E040704;0;040704
Bouça;11E040708;0;040708
Cabanelas;11E040709;0;040709
Cedães;11E040712;0;040712
Cobro;11E040713;0;040713
Fradizela;11E040714;0;040714
Mascarenhas;11E040720;0;040720
Vale de Gouvinhas;11E040732;0;040732
Vale de Salgueiro;11E040733;0;040733
Peredo da Bemposta;11E040813;0;040813
Tó;11E040819;0;040819
Travanca;11E040820;0;040820
Urrós;11E040821;0;040821
Benlhevai;11E041002;0;041002
Sampaio;11E041011;0;041011
Santa Comba de Vilariça;11E041012;0;041012
Trindade;11E041014;0;041014
União das freguesias de Assares e Lodões;11E041020;0;041020
União das freguesias de Vila Flor e Nabo;11E041023;0;041023
Vale Frechoso;11E041015;0;041015
Carção;11E041107;0;041107
União das freguesias de Algoso, Campo de Víboras e Uva;11E041115;0;041115
Vimioso;11E041114;0;041114
Candedo;11E041203;0;041203
Edrosa;11E041207;0;041207
Paçó;11E041215;0;041215
Tuizelo;11E041226;0;041226
União das freguesias de Curopos e Vale de Janeiro;11E041236;0;041236
União das freguesias de Moimenta e Montouto;11E041237;0;041237
União das freguesias de Quirás e Pinheiro Novo;11E041239;0;041239
União das freguesias de Travanca e Santa Cruz;11E041242;0;041242
União das freguesias de Vilar de Lomba e São Jomil;11E041243;0;041243
União das freguesias de Alcobaça e Vestiaria;16B100121;0;100121
Cardosas;16B110203;0;110203
Pó;16B100505;0;100505
Amoreira;16B101202;0;101202
Ferrel;16B101406;0;101406
Peniche;16B101407;0;101407
Avelãs de Caminho;16D010304;0;010304
São Bernardo;16D010510;0;010510
São Jacinto;16D010511;0;010511
Gafanha da Encarnação;16D011005;0;011005
Gafanha do Carmo;16D011007;0;011007
Monte;16D011202;0;011202
Cortegaça;16D011502;0;011502
Esmoriz;16D011503;0;011503
União das freguesias de Vilamar e Corticeiro de Cima;16E060224;0;060224
Ceira;16E060311;0;060311
Moinhos da Gândara;16E060518;0;060518
Carapelhos;16E060803;0;060803
Seixo;16E060802;0;060802
Ereira;16E061014;0;061014
Cercosa;16E180802;0;180802
Alvoco das Várzeas;16E061102;0;061102
São Gião;16E061115;0;061115
União das freguesias de Santa Ovaia e Vila Pouca da Beira;16E061126;0;061126
Cabril;16E061201;0;061201
Bajouca;16F100925;0;100925
Freixiosa;16G180608;0;180608
Lusinde;16G181106;0;181106
Trancozelos;16G181112;0;181112
Medelim;16H050506;0;050506
Carvalhal;16I140119;0;140119
São João Baptista;16I141001;0;141001
Espite;16I142105;0;142105
São João do Peso;16I051002;0;051002
Castelo Bom;16J090207;0;090207
Freineda;16J090209;0;090209
São Pedro de Rio Seco;16J090224;0;090224
União das freguesias de Malpartida e Vale de Coelha;16J090235;0;090235
Vale da Mula;16J090227;0;090227
Casas do Soeiro;16J090322;0;090322
Sobral de São Miguel;16J050322;0;050322
União das freguesias de Peso e Vales do Rio;16J050336;0;050336
União das freguesias de Almofala e Escarigo;16J090419;0;090419
União das freguesias do Colmeal e Vilar Torpim;16J090422;0;090422
Vermiosa;16J090415;0;090415
Infias;16J090507;0;090507
Alcongosta;16J050403;0;050403
Ribamondego;16J090614;0;090614
União das freguesias de Rio Torto e Lagarinhos;16J090628;0;090628
Avelãs da Ribeira;16J090708;0;090708
Gonçalo Bocas;16J090721;0;090721
Pega;16J090729;0;090729
União de freguesias de Pousade e Albardo;16J090764;0;090764
Vale de Estrela;16J090746;0;090746
Aveloso;16J090901;0;090901
Longroiva;16J090907;0;090907
União das freguesias de Vale Flor, Carvalhal e Pai Penela;16J090919;0;090919
Pala;16J091015;0;091015
Vale do Massueime;16J091034;0;091034
Alfaiates;16J091107;0;091107
Rapoula do Côa;16J091125;0;091125
Rebolosa;16J091126;0;091126
Rendo;16J091127;0;091127
União das freguesias de Torrozelo e Folhadosa;16J091234;0;091234
Cótimos;16J091305;0;091305
Samouco;170150202;0;150202
Costa da Caparica;170150303;0;150303
União das freguesias de Laranjeiro e Feijó;170150315;0;150315
Águas Livres;170111513;0;111513
Encosta do Sol;170111514;0;111514
Falagueira-Venda Nova;170111515;0;111515
Venteira;170111517;0;111517
Santo António da Charneca;170150407;0;150407
União das freguesias de Alto do Seixalinho, Santo André e Verderena;170150409;0;150409
União das freguesias de Barreiro e Lavradio;170150410;0;150410
União das freguesias de Carcavelos e Parede;170110507;0;110507
Ajuda;170110601;0;110601
Alcântara;170110602;0;110602
Belém;170110658;0;110658
Benfica;170110608;0;110608
Campo de Ourique;170110659;0;110659
Lumiar;170110618;0;110618
Marvila;170110621;0;110621
Santa Maria Maior;170110665;0;110665
União das freguesias de Moscavide e Portela;170110726;0;110726
União das freguesias de Sacavém e Prior Velho;170110727;0;110727
Carvoeira;170110902;0;110902
União das freguesias de Baixa da Banheira e Vale da Amoreira;170150607;0;150607
União das freguesias de Póvoa de Santo Adrião e Olival Basto;170111609;0;111609
Barcarena;170111002;0;111002
União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;170111012;0;111012
União das freguesias de Carnaxide e Queijas;170111013;0;111013
União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;170111014;0;111014
Corroios;170151005;0;151005
Quinta do Conde;170151103;0;151103
Sado;170151208;0;151208
União das freguesias de Agualva e Mira-Sintra;170111122;0;111122
União das freguesias de Massamá e Monte Abraão;170111125;0;111125
União das freguesias do Cacém e São Marcos;170111124;0;111124
Carvalhal;181150505;0;150505
Beringel;184020503;0;020503
São Matias;184020516;0;020516
Faro do Alentejo;184020702;0;020702
Vila Ruiva;184020704;0;020704
Odivelas;184020804;0;020804
São João dos Caldeireiros;184020906;0;020906
Raposa;185140304;0;140304
Vale do Paraíso;185110306;0;110306
Barrosa;185140504;0;140504
Valada;185140605;0;140605
Vale da Pedra;185140608;0;140608
Carregueira;185140707;0;140707
Biscainho;185140907;0;140907
Azinhaga;185141201;0;141201
Pombalinho;185141203;0;141203
Arrouquelas;185141402;0;141402
União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;185141417;0;141417
Muge;185141503;0;141503
Alcanhões;185141605;0;141605
Gançaria;185141628;0;141628
União das freguesias de Benavila e Valongo;186120310;0;120310
União das freguesias de Terrugem e Vila Boim;186120715;0;120715
Santo Aleixo;186121103;0;121103
Santo Amaro;186121503;0;121503
União das freguesias de São Gregório e Santa Justa;187070209;0;070209
Borba (São Bartolomeu);187070304;0;070304
Évora Monte (Santa Maria);187070404;0;070404
União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;187070416;0;070416
São Miguel de Machede;187070509;0;070509
Torre de Coelheiros;187070513;0;070513
União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);187070523;0;070523
Cabeção;187070702;0;070702
Landeira;187071202;0;071202
Aguiar;187071303;0;071303
Bencatel;187071401;0;071401
Altura;150080404;0;080404
Montenegro;150080506;0;080506
Ferragudo;150080602;0;080602
Porches;150080604;0;080604
Olhão;150081003;0;081003
Armação de Pêra;150081303;0;081303
Monte Gordo;150081603;0;081603
