local;cod;quant;dicofre
Airó;112030205;7;030205
União das freguesias de Quintiães e Aguiar;1120302FC;7;0302FC
União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);1120302FD;7;0302FD
União das freguesias de Celeirós, Aveleda e Vimieiro;112030367;7;030367
Covide;112031008;7;031008
Atiães;112031304;7;031304
Pedraça;119030413;7;030413
Estorãos;119030708;7;030708
União das freguesias de Calvos e Frades;119030931;7;030931
União das freguesias de Verim, Friande e Ajude;119030935;7;030935
Joane;119031219;7;031219
Santa Eulália;119031401;7;031401
Urrô;11A010419;7;010419
Rebordosa;11A131018;7;131018
Recarei;11A131019;7;131019
Sobrosa;11A131021;7;131021
Roriz;11A131419;7;131419
Árvore;11A131602;7;131602
Oliveira do Douro;11A131712;7;131712
Oura;11B170320;7;170320
Pitões das Junias;11B170623;7;170623
União das freguesias de Sezelhe e Covelães;11B170640;7;170640
Candemil;11C130107;7;130107
União das freguesias de Ancede e Ribadouro;11C130221;7;130221
Ribas;11C030518;7;030518
Souselo;11C180414;7;180414
Bem Viver;11C130734;7;130734
Sobretâmega;11C130723;7;130723
Eiriz;11C130904;7;130904
Paços de Ferreira;11C130918;7;130918
Croca;11C131108;7;131108
Cárquere;11C181303;7;181303
Gouvinhas;11D171004;7;171004
Souto Maior;11D171013;7;171013
União das freguesias de São João da Pesqueira e Várzea de Trevões;11D181515;7;181515
Macedo do Mato;11E040221;7;040221
Abreiro;11E040702;7;040702
Peredo da Bemposta;11E040813;7;040813
Ferrel;16B101406;7;101406
União das freguesias de Ponte de Vagos e Santa Catarina;16D011813;7;011813
São Silvestre;16E060324;7;060324
Furadouro;16E060407;7;060407
Alhadas;16E060519;7;060519
Góis;16E060604;7;060604
Vila Nova do Ceira;16E060605;7;060605
Barcouço;16E011102;7;011102
Luso;16E011104;7;011104
Alvoco das Várzeas;16E061102;7;061102
Carapinha;16E061603;7;061603
Avelar;16F100303;7;100303
Vila Facaia;16F101303;7;101303
Meirinhas;16F101515;7;101515
Mira de Aire;16F101608;7;101608
Silvã de Cima;16G181711;7;181711
Mundão;16G182318;7;182318
Orgens;16G182319;7;182319
Viseu;16G182341;7;182341
Montes da Senhora;16H050802;7;050802
Chãos;16I141104;7;141104
Espite;16I142105;7;142105
Meia Via;16I141917;7;141917
Vila de Rei;16I051003;7;051003
Ramela;16J090734;7;090734
União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;170150312;7;150312
União das freguesias de Carcavelos e Parede;170110507;7;110507
União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;170151007;7;151007
Colares;170111105;7;111105
Carregueira;185140707;7;140707
Gançaria;185141628;7;141628
União das freguesias de Jolda (Madalena) e Rio Cabrão;111160158;6;160158
União das freguesias de Troporiz e Lapela;111160440;6;160440
Romarigães;111160519;6;160519
Azias;111160601;6;160601
Vade (São Tomé);111160624;6;160624
Fontão;111160721;6;160721
Boivão;111160802;6;160802
São Pedro da Torre;111160812;6;160812
Outeiro;111160925;6;160925
Sapardos;111161012;6;161012
Rendufe;112030118;6;030118
Carapeços;112030218;6;030218
União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;112030296;6;030296
Antas;112030601;6;030601
União das freguesias de Esposende, Marinhas e Gandra;112030618;6;030618
Carvalheira;112031004;6;031004
Souto;112031014;6;031014
Dossãos;112031313;6;031313
Pico;112031335;6;031335
Golães;119030714;6;030714
União de freguesias de Antime e Silvares (São Clemente);119030739;6;030739
Barco;119030806;6;030806
Geraz do Minho;119030914;6;030914
União das freguesias de Caniçada e Soengas;119031124;6;031124
Folgosa;11A130603;6;130603
Duas Igrejas;11A131010;6;131010
Lordelo;11A131013;6;131013
União de freguesias de São Miguel de Souto e Mosteirô;11A010936;6;010936
União das freguesias de Lamelas e Guimarei;11A131436;6;131436
Vilarinho;11A131432;6;131432
Avintes;11A131702;6;131702
União das freguesias de Gulpilhares e Valadares;11A131726;6;131726
Vilar de Nantes;11B170344;6;170344
Ferral;11B170609;6;170609
Veiga de Lila;11B171230;6;171230
Fregim;11C130112;6;130112
Vila Chã do Marão;11C130139;6;130139
Vila Meã;11C130147;6;130147
Fornos;11C010602;6;010602
Agilde;11C030501;6;030501
União das freguesias de Nespereira e Casais;11C130531;6;130531
Tabuado;11C130724;6;130724
Carvalhosa;11C130902;6;130902
Bustelo;11C131103;6;131103
Galegos;11C131113;6;131113
Alijó;11D170101;6;170101
União das freguesias de Penso e Freixinho;11D181820;6;181820
União das freguesias de Barcos e Santa Leocádia;11D181918;6;181918
A dos Francos;16B100601;6;100601
Bunheiro;16D011201;6;011201
Couto de Esteves;16D011702;6;011702
Cordinhã;16E060205;6;060205
Murtede;16E060208;6;060208
União das freguesias de Cantanhede e Pocariça;16E060220;6;060220
Moinhos da Gândara;16E060518;6;060518
Casal Comba;16E011103;6;011103
Vila Nova;16E060905;6;060905
Marmeleira;16E180805;6;180805
Sazes do Lorvão;16E061310;6;061310
Aguda;16F100801;6;100801
Cujó;16G180305;6;180305
São João da Serra;16G181008;6;181008
Mioma;16G181706;6;181706
União das freguesias de Aldeia do Mato e Souto;16I140121;6;140121
Riachos;16I141910;6;141910
Freixo;16J090210;6;090210
Alcongosta;16J050403;6;050403
Vale de Amoreira;16J090804;6;090804
Valezim;16J091225;6;091225
São Francisco;170150203;6;150203
Mina de Água;170111516;6;111516
Oeiras;1701110;6;701110
União das freguesias de Castanheira do Ribatejo e Cachoeiras;170111414;6;111414
Arrouquelas;185141402;6;141402
Alferce;150080901;6;080901
Monte Redondo;111160122;5;160122
União das freguesias de Caminha (Matriz) e Vilarelho;111160222;5;160222
União das freguesias de Gondar e Orbacém;111160223;5;160223
Alvaredo;111160301;5;160301
Oleiros;111160614;5;160614
União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;111160627;5;160627
Arca e Ponte de Lima;111160752;5;160752
Verdoejo;111160816;5;160816
Anha;111160904;5;160904
Areosa;111160905;5;160905
Chafé;111160940;5;160940
União das freguesias de Cardielos e Serreleis;111160942;5;160942
Cornes;111161003;5;161003
União das freguesias de Campos e Vila Meã;111161016;5;161016
União das freguesias de Candemil e Gondar;111161017;5;161017
Barreiros;112030102;5;030102
Bouro (Santa Marta);112030120;5;030120
Caires;112030105;5;030105
Goães;112030112;5;030112
Lago;112030113;5;030113
Lijó;112030243;5;030243
Panque;112030256;5;030256
União das freguesias de Alheira e Igreja Nova;112030290;5;030290
Várzea;112030283;5;030283
União das freguesias de Vilaça e Fradelos;112030381;5;030381
Campo do Gerês;112031003;5;031003
Moimenta;112031010;5;031010
União das freguesias de Cibões e Brufe;112031020;5;031020
Coucieiro;112031311;5;031311
União das freguesias de Sande, Vilarinho, Barros e Gomide;112031367;5;031367
Atei;119170501;5;170501
Lanhoso;119030915;5;030915
Lousado;119031224;5;031224
Lomba;11A130405;5;130405
Vila de Cucujães;11A011319;5;011319
Vandoma;11A131022;5;131022
União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;11A010935;5;010935
Cepelos;11A011903;5;011903
Alfena;11A131501;5;131501
União das freguesias de Touguinha e Touguinhó;11A131636;5;131636
Vila do Conde;11A131628;5;131628
União das freguesias de Santa Cruz/Trindade e Sanjurge;11B170358;5;170358
Vila da Ponte;11B170635;5;170635
Ansiães;11C130103;5;130103
Jazente;11C130118;5;130118
Basto (São Clemente);11C030520;5;030520
União das freguesias de Canedo de Basto e Corgo;11C030525;5;030525
Airães;11C130302;5;130302
União das freguesias de Macieira da Lixa e Caramos;11C130334;5;130334
Caíde de Rei;11C130504;5;130504
Meixomil;11C130910;5;130910
Paço de Sousa;11C131122;5;131122
Recezinhos (São Martinho);11C131133;5;131133
Termas de São Vicente;11C131143;5;131143
São Martinho de Mouros;11C181314;5;181314
União das freguesias de Carlão e Amieiro;11D170120;5;170120
Armamar;11D180120;5;180120
Parambos;11D040311;5;040311
Passô;11D180713;5;180713
Vilar;11D180720;5;180720
União das freguesias de Galafura e Covelinhas;11D170813;5;170813
Mondim da Beira;11D182004;5;182004
União das freguesias de Granja Nova e Vila Chã da Beira;11D182012;5;182012
Vale de Gouvinhas;11E040732;5;040732
Freixiel;11E041005;5;041005
Samões;11E041010;5;041010
Ota;16B110109;5;110109
Ribamar;16B110810;5;110810
União das freguesias de Campelos e Outeiro da Cabeça;16B111322;5;111322
União das freguesias de Barrô e Aguada de Baixo;16D010122;5;010122
Branca;16D010204;5;010204
Avelãs de Caminho;16D010304;5;010304
Eixo e Eirol;16D010515;5;010515
Esgueira;16D010505;5;010505
Ílhavo (São Salvador);16D011008;5;011008
União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã;16D011509;5;011509
Sosa;16D011807;5;011807
União das freguesias de Vagos e Santo António;16D011814;5;011814
Ourentã;16E060209;5;060209
Alqueidão;16E060502;5;060502
Pampilhosa da Serra;16E061206;5;061206
São Joaninho;16G180322;5;180322
Manhouce;16G181607;5;181607
Estreito-Vilar Barroco;16H050613;5;050613
Sobral;16H050611;5;050611
Alburitel;16I142101;5;142101
Carregueiros;16I141804;5;141804
Vilar Formoso;16J090229;5;090229
União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;16J090763;5;090763
Longroiva;16J090907;5;090907
Alvoco da Serra;16J091201;5;091201
Lisboa;1701106;5;701106
Benfica do Ribatejo;185140302;5;140302
Vale do Paraíso;185110306;5;110306
Bordeira;150080302;5;080302
Seixas;111160215;4;160215
União das freguesias de Venade e Azevedo;111160225;4;160225
Britelo;111160604;4;160604
Sampriz;111160619;4;160619
Feitosa;111160719;4;160719
Sá;111160740;4;160740
Vitorino das Donas;111160750;4;160750
Friestas;111160806;4;160806
Carreço;111160908;4;160908
Mentrestido;111161009;4;161009
Fiscal;112030111;4;030111
União das freguesias de Torre e Portela;112030128;4;030128
Cossourado;112030224;4;030224
Palme;112030255;4;030255
Pousa;112030261;4;030261
União das freguesias de Gamil e Midões;112030299;4;030299
Mire de Tibães;112030325;4;030325
Palmeira;112030331;4;030331
Priscos;112030336;4;030336
União das freguesias de Arentim e Cunha;112030363;4;030363
Gondoriz;112031009;4;031009
Cabanelas;112031308;4;031308
Parada de Gatim;112031331;4;031331
Soutelo;112031352;4;031352
Medelo;119030716;4;030716
Paços;119030719;4;030719
Regadas;119030723;4;030723
Revelhe;119030724;4;030724
Travassós;119030733;4;030733
União de freguesias de Cepães e Fareja;119030741;4;030741
União das freguesias de Airão Santa Maria, Airão São João e Vermil;119030876;4;030876
União das freguesias de Arosa e Castelões;119030877;4;030877
União das freguesias de Campanhó e Paradança;119170509;4;170509
Garfe;119030913;4;030913
Vilela;119030929;4;030929
Fradelos;119031215;4;031215
Nine;119031227;4;031227
União das freguesias de Antas e Abade de Vermoim;119031250;4;031250
Moldes;11A010414;4;010414
Várzea;11A010420;4;010420
Cete;11A131008;4;131008
União das freguesias de Aver-o-Mar, Amorim e Terroso;11A131313;4;131313
Milheirós de Poiares;11A010914;4;010914
Romariz;11A010922;4;010922
São João de Ver;11A010926;4;010926
Junqueira;11A011905;4;011905
Lama de Arcos;11B170314;4;170314
União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;11C130142;4;130142
Aião;11C130301;4;130301
União das freguesias de Vila Cova da Lixa e Borba de Godim;11C130339;4;130339
Freamunde;11C130908;4;130908
Perozelo;11C131125;4;131125
Recezinhos (São Mamede);11C131132;4;131132
Favaios;11D170107;4;170107
São Cosmado;11D180114;4;180114
União das freguesias de São Romão e Santiago;11D180122;4;180122
Barqueiros;11D170401;4;170401
Vila Marim;11D170407;4;170407
União das freguesias de Noura e Palheiros;11D170711;4;170711
União das freguesias de Louredo e Fornelos;11D171112;4;171112
Arroios;11D171404;4;171404
Trindade;11E041014;4;041014
União das freguesias de Painho e Figueiros;16B110413;4;110413
Vermelha;16B110409;4;110409
Vimeiro;16B110808;4;110808
Fermentelos;16D010109;4;010109
São Bernardo;16D010510;4;010510
União das freguesias de Cedrim e Paradela;16D011710;4;011710
União das freguesias de Silva Escura e Dornelas;16D011711;4;011711
Calvão;16D011801;4;011801
Marinha das Ondas;16E060508;4;060508
Tavarede;16E060512;4;060512
Alvares;16E060601;4;060601
Fajão-Vidual;16E061211;4;061211
Janeiro de Baixo;16E061204;4;061204
Unhais-o-Velho;16E061209;4;061209
União das freguesias de Friúmes e Paradela;16E061312;4;061312
Arrabal;16F100902;4;100902
Moita;16F101003;4;101003
Calvaria de Cima;16F101605;4;101605
Bordonhos;16G181602;4;181602
Pindelo dos Milagres;16G181608;4;181608
Avelal;16G181702;4;181702
Ferreirós do Dão;16G182107;4;182107
Guardão;16G182108;4;182108
Nossa Senhora de Fátima;16I141002;4;141002
Igreja Nova do Sobral;16I141107;4;141107
Alcaravela;16I141701;4;141701
União das freguesias de Cumeada e Marmeleiro;16I050916;4;050916
Ratoeira;16J090314;4;090314
União das freguesias de Barco e Coutada;16J050332;4;050332
União das freguesias de Peso e Vales do Rio;16J050336;4;050336
Verdelhos;16J050327;4;050327
Costa da Caparica;170150303;4;150303
União das freguesias de Alto do Seixalinho, Santo André e Verderena;170150409;4;150409
Ericeira;170110906;4;110906
Barcarena;170111002;4;111002
União das freguesias de Estômbar e Parchal;150080607;4;080607
Barão de São Miguel;150081501;4;081501
Argela;111160205;3;160205
União das freguesias de Moledo e Cristelo;111160224;3;160224
Cuide de Vila Verde;111160606;3;160606
Santa Cruz do Lima;111160743;3;160743
Afife;111160901;3;160901
Amonde;111160903;3;160903
Castelo do Neiva;111160910;3;160910
Freixieiro de Soutelo;111160914;3;160914
Santa Marta de Portuzelo;111160928;3;160928
Vila de Punhe;111160938;3;160938
Loivo;111161007;3;161007
Sopo;111161013;3;161013
Adães;112030203;3;030203
Aldreu;112030206;3;030206
Fragoso;112030235;3;030235
Oliveira;112030254;3;030254
União das freguesias de Silveiros e Rio Covo (Santa Eulália);1120302FE;3;0302FE
Esporões;112030313;3;030313
Ruilhe;112030338;3;030338
União das freguesias de Ferreiros e Gondizalves;112030371;3;030371
União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;112030374;3;030374
União das freguesias de Morreira e Trandeiras;112030376;3;030376
União das freguesias de Belinho e Mar;112030617;3;030617
Balança;112031001;3;031001
Ribeira;112031012;3;031012
Rio Caldo;112031013;3;031013
Loureira;112031325;3;031325
Faia;119030408;3;030408
Arões (São Romão);119030730;3;030730
Fafe;119030709;3;030709
Ribeiros;119030725;3;030725
Gonça;119030820;3;030820
União das freguesias de Sande São Lourenço e Balazar;119030886;3;030886
União das freguesias de Selho São Lourenço e Gominhães;119030888;3;030888
União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;119030890;3;030890
São Cristóvão de Mondim de Basto;119170505;3;170505
União das freguesias de Gondifelos, Cavalões e Outiz;119031255;3;031255
Vilarinho das Cambas;119031249;3;031249
Rossas;11A010415;3;010415
Fajões;11A011303;3;011303
União das freguesias de Nogueira do Cravo e Pindelo;11A011320;3;011320
União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;11A011322;3;011322
Beire;11A131004;3;131004
Porto;11A1312;3;1A1312
Argoncilhe;11A010901;3;010901
Fornos;11A010908;3;010908
Agrela;11A131401;3;131401
Água Longa;11A131402;3;131402
Covelas;11A131806;3;131806
Muro;11A131808;3;131808
União das freguesias de Coronado (São Romão e São Mamede);11A131811;3;131811
União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;11A011910;3;011910
Valongo;11A131505;3;131505
União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada;11A131631;3;131631
São Félix da Marinha;11A131717;3;131717
União das freguesias de Grijó e Sermonde;11A131725;3;131725
União das freguesias de Mafamude e Vilar do Paraíso;11A131727;3;131727
União das freguesias de Serzedo e Perosinho;11A131731;3;131731
Negrões;11B170618;3;170618
Padronelo;11C130126;3;130126
União das freguesias de Figueiró (Santiago e Santa Cristina);11C130144;3;130144
União das freguesias de Olo e Canadelo;11C130146;3;130146
Friande;11C130305;3;130305
Jugueiros;11C130307;3;130307
Aveleda;11C130502;3;130502
Nevogilde;11C130515;3;130515
União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);11C130527;3;130527
União das freguesias de Cristelos, Boim e Ordem;11C130528;3;130528
Constance;11C130705;3;130705
Cabeça Santa;11C131104;3;131104
Capela;11C131106;3;131106
Fonte Arcada;11C131112;3;131112
Rans;11C131128;3;131128
Pinhal do Norte;11D040313;3;040313
Avões;11D180502;3;180502
Figueira;11D180509;3;180509
Penajóia;11D180516;3;180516
Paços;11D171007;3;171007
Sendim;11D181913;3;181913
Várzea da Serra;11D182009;3;182009
Mós;11D040913;3;040913
Parada de Cunhos;11D171420;3;171420
União das freguesias de Nogueira e Ermida;11D171435;3;171435
Vilares de Vilariça;11E040120;3;040120
Gaeiras;16B101208;3;101208
União das freguesias de Arcos e Mogofores;16D010317;3;010317
Oliveirinha;16D010508;3;010508
Santa Joana;16D010513;3;010513
Gafanha da Nazaré;16D011006;3;011006
Sarzedo;16E060115;3;060115
Febres;16E060207;3;060207
Ceira;16E060311;3;060311
São João do Campo;16E060320;3;060320
União das freguesias de Vila Seca e Bem da Fé;16E060413;3;060413
Vacariça;16E011107;3;011107
Mira;16E0608;3;6E0608
Pessegueiro;16E061207;3;061207
Podentes;16E061403;3;061403
Parada;16G180206;3;180206
Parada de Gonta;16G182116;3;182116
Fornelo do Monte;16G182407;3;182407
Mosteiro;16H050607;3;050607
São João do Peso;16I051002;3;051002
Bogas de Cima;16J050410;3;050410
Silvares;16J050424;3;050424
Fernão Joanes;16J090718;3;090718
Aldeia Velha;16J091106;3;091106
Vila Cova à Coelheira;16J091228;3;091228
União das freguesias de Palhais e Coina;170150411;3;150411
Lumiar;170110618;3;110618
Carvoeira;170110902;3;110902
Odivelas;170111603;3;111603
União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;170111014;3;111014
União das freguesias de Queluz e Belas;170111126;3;111126
União das freguesias de Póvoa de Santa Iria e Forte da Casa;170111415;3;111415
Vila Nova da Rainha;185110307;3;110307
Rogil;150080304;3;080304
Âncora;111160201;2;160201
Pinheiros;111160421;2;160421
Portela;111160423;2;160423
Bravães;111160603;2;160603
Nogueira;111160613;2;160613
Bertiandos;111160708;2;160708
Vila Franca;111160935;2;160935
Dornelas;112030108;2;030108
Abade de Neiva;112030201;2;030201
Aborim;112030202;2;030202
Martim;112030247;2;030247
Pereira;112030259;2;030259
Perelhal;112030260;2;030260
Silva;112030279;2;030279
União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;1120302FG;2;0302FG
União das freguesias de Vila Cova e Feitos;1120302FH;2;0302FH
Lamas;112030322;2;030322
Tebosa;112030357;2;030357
União das freguesias de Lomar e Arcos;112030373;2;030373
União das freguesias de Santa Lucrécia de Algeriz e Navarra;112030380;2;030380
Vilar da Veiga;112031017;2;031017
Lanhas;112031324;2;031324
Prado (São Miguel);112031350;2;031350
Silvares (São Martinho);119030729;2;030729
Brito;119030807;2;030807
Caldelas;119030808;2;030808
Costa;119030812;2;030812
Mesão Frio;119030830;2;030830
Pencelo;119030835;2;030835
Ponte;119030838;2;030838
Serzedelo;119030866;2;030866
União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;119030880;2;030880
União das freguesias de Leitões, Oleiros e Figueiredo;119030883;2;030883
Ferreiros;119030908;2;030908
Monsul;119030917;2;030917
União das freguesias de Águas Santas e Moure;119030930;2;030930
União das freguesias de Campos e Louredo;119030932;2;030932
Bairro;119031204;2;031204
Castelões;119031210;2;031210
Landim;119031221;2;031221
Oliveira (Santa Maria);119031239;2;031239
Pousada de Saramagos;119031232;2;031232
União das freguesias de Carreira e Bente;119031253;2;031253
Vale (São Martinho);119031241;2;031241
Castêlo da Maia;11A130618;2;130618
União das freguesias de Matosinhos e Leça da Palmeira;11A130812;2;130812
Ossela;11A011310;2;011310
Astromil;11A131002;2;131002
Parada de Todeia;11A131017;2;131017
Campanhã;11A131203;2;131203
União das freguesias de Aguçadoura e Navais;11A131314;2;131314
Escapães;11A010904;2;010904
Fiães;11A010907;2;010907
Nogueira da Regedoura;11A010917;2;010917
Rebordões;11A131416;2;131416
Reguenga;11A131418;2;131418
Ermesinde;11A131503;2;131503
Gião;11A131610;2;131610
Junqueira;11A131612;2;131612
União das freguesias de Rio Mau e Arcos;11A131635;2;131635
Arcozelo;11A131701;2;131701
Tourém;11B170632;2;170632
União das freguesias de Venda Nova e Pondras;11B170641;2;170641
Fornos do Pinhal;11B171211;2;171211
Fridão;11C130115;2;130115
União das freguesias de Loivos da Ribeira e Tresouras;11C130224;2;130224
Refontoura;11C130317;2;130317
Vilar do Torno e Alentém;11C130526;2;130526
Penamaior;11C130913;2;130913
Raimonda;11C130914;2;130914
Boelhe;11C131102;2;131102
Castelões;11C131107;2;131107
Irivo;11C131115;2;131115
Oldrões;11C131121;2;131121
União das freguesias de Castedo e Cotas;11D170121;2;170121
Aldeias;11D180101;2;180101
Cimbres;11D180104;2;180104
União das freguesias de Vila Seca e Santo Adrião;11D180123;2;180123
Ferreirim;11D180507;2;180507
Parada de Pinhão;11D171005;2;171005
Sabrosa;11D171009;2;171009
Lamosa;11D181811;2;181811
Adorigo;11D181901;2;181901
Tabuaço;11D181914;2;181914
União das freguesias de Pinheiros e Vale de Figueira;11D181920;2;181920
Santa Comba;11D091412;2;091412
Cerejais;11E040103;2;040103
Alguber;16B110401;2;110401
São Jacinto;16D010511;2;010511
União das freguesias de Glória e Vera Cruz;16D010517;2;010517
Pardilhó;16D010805;2;010805
Monte;16D011202;2;011202
Murtosa;16D011203;2;011203
Torreira;16D011204;2;011204
Sever do Vouga;16D011706;2;011706
Gafanha da Boa Hora;16D011804;2;011804
Benfeita;16E060104;2;060104
Celavisa;16E060105;2;060105
Secarias;16E060116;2;060116
União das freguesias de Vilamar e Corticeiro de Cima;16E060224;2;060224
Santo António dos Olivais;16E060318;2;060318
Pampilhosa;16E011106;2;011106
União das freguesias da Mealhada, Ventosa do Bairro e Antes;16E011109;2;011109
Mira;16E060801;2;060801
São Gião;16E061115;2;061115
Dornelas do Zêzere;16E061202;2;061202
Vila Nova de Anços;16E061511;2;061511
Almofala;16G180301;2;180301
Trancozelos;16G181112;2;181112
Repeses e São Salvador;16G182339;2;182339
Álvaro;16H050601;2;050601
Ortiga;16I141307;2;141307
Santiago de Montalegre;16I141702;2;141702
Barroca;16J050408;2;050408
Lavacolhos;16J050419;2;050419
Pega;16J090729;2;090729
União das freguesias de Vide e Cabeça;16J091236;2;091236
União das freguesias de Cascais e Estoril;170110508;2;110508
Olivais;170110633;2;110633
União das freguesias de Camarate, Unhos e Apelação;170110731;2;110731
União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;170110728;2;110728
Corroios;170151005;2;151005
Casal de Cambra;170111115;2;111115
Pombalinho;185141203;2;141203
Marmelete;150080902;2;080902
Gavieira;111160113;1;160113
Lanhelas;111160211;1;160211
Vila Praia de Âncora;111160217;1;160217
Boivães;111160602;1;160602
Vade (São Pedro);111160623;1;160623
Brandara;111160710;1;160710
Lanheses;111160915;1;160915
União das freguesias de Vila Nova de Cerveira e Lovelhe;111161019;1;161019
Bico;112030104;1;030104
Barcelinhos;112030213;1;030213
Barqueiros;112030215;1;030215
Cambeses;112030216;1;030216
Cristelo;112030228;1;030228
Macieira de Rates;112030244;1;030244
União das freguesias de Areias de Vilar e Encourados;112030292;1;030292
União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);112030293;1;030293
União das freguesias de Creixomil e Mariz;112030297;1;030297
União das freguesias de Durrães e Tregosa;112030298;1;030298
União das freguesias de Milhazes, Vilar de Figos e Faria;1120302FA;1;0302FA
União das freguesias de Negreiros e Chavão;1120302FB;1;0302FB
União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;1120302FF;1;0302FF
Braga (São Vítor);112030351;1;030351
Tadim;112030356;1;030356
União das freguesias de Braga (Maximinos, Sé e Cividade);112030364;1;030364
Gemeses;112030610;1;030610
União das freguesias de Fonte Boa e Rio Tinto;112030619;1;030619
Gême;112031317;1;031317
Ponte;112031337;1;031337
Sabariz;112031340;1;031340
Armil;119030705;1;030705
Vinhós;119030736;1;030736
Candoso (São Martinho);119030857;1;030857
Fermentões;119030815;1;030815
Gondar;119030821;1;030821
Guardizela;119030823;1;030823
Infantas;119030824;1;030824
Lordelo;119030828;1;030828
Prazins (Santa Eufémia);119030842;1;030842
Ronfe;119030840;1;030840
São Torcato;119030865;1;030865
Selho (São Jorge);119030854;1;030854
Silvares;119030868;1;030868
União das freguesias de Conde e Gandarela;119030882;1;030882
União das freguesias de Prazins Santo Tirso e Corvite;119030885;1;030885
Taíde;119030926;1;030926
Cruz;119031212;1;031212
Delães;119031213;1;031213
Louro;119031223;1;031223
Requião;119031233;1;031233
Ribeirão;119031235;1;031235
União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;119031251;1;031251
União das freguesias de Ruivães e Novais;119031257;1;031257
União das freguesias de Seide;119031258;1;031258
União das freguesias de Vila Nova de Famalicão e Calendário;119031260;1;031260
Vermoim;119031247;1;031247
Infias;119031404;1;031404
União das freguesias de Tagilde e Vizela (São Paio);119031409;1;031409
Mansores;11A010413;1;010413
Espinho;11A0107;1;1A0107
União das freguesias de Anta e Guetim;11A010706;1;010706
Baguim do Monte (Rio Tinto);11A130412;1;130412
Cidade da Maia;11A130619;1;130619
Milheirós;11A130608;1;130608
Moreira;11A130609;1;130609
Vila Nova da Telha;11A130616;1;130616
União das freguesias de São Mamede de Infesta e Senhora da Hora;11A130814;1;130814
União das freguesias de Lordelo do Ouro e Massarelos;11A131218;1;131218
Balazar;11A131305;1;131305
Estela;11A131307;1;131307
Lourosa;11A010913;1;010913
Mozelos;11A010916;1;010916
Paços de Brandão;11A010919;1;010919
Sanguedo;11A010924;1;010924
Negrelos (São Tomé);11A131430;1;131430
São João da Madeira;11A0116;1;1A0116
São João da Madeira;11A011601;1;011601
Azurara;11A131604;1;131604
Labruge;11A131613;1;131613
Mindelo;11A131616;1;131616
União das freguesias de Malta e Canidelo;11A131633;1;131633
União das freguesias de Vilar e Mosteiró;11A131637;1;131637
Vila Chã;11A131627;1;131627
Canelas;11A131703;1;131703
Canidelo;11A131704;1;131704
Madalena;11A131709;1;131709
Vila Verde da Raia;11B170343;1;170343
Vilarelho da Raia;11B170345;1;170345
Lomba;11C130119;1;130119
Lufrei;11C130121;1;130121
Rebordelo;11C130128;1;130128
Codeçoso;11C030508;1;030508
Moreira do Castelo;11C030515;1;030515
Penacova;11C130313;1;130313
Pombeiro de Ribavizela;11C130315;1;130315
Regilde;11C130318;1;130318
Revinhade;11C130319;1;130319
União das freguesias de Pedreira, Rande e Sernande;11C130336;1;130336
União das freguesias de Unhão e Lordelo;11C130338;1;130338
União das freguesias de Vila Verde e Santão;11C130341;1;130341
Lodares;11C130510;1;130510
Torno;11C130525;1;130525
União das freguesias de Figueiras e Covas;11C130529;1;130529
União das freguesias de Silvares, Pias, Nogueira e Alvarenga;11C130532;1;130532
Santo Isidoro e Livração;11C130735;1;130735
Eja;11C131110;1;131110
Valpedre;11C131136;1;131136
Barrô;11C181302;1;181302
São João de Fontoura;11C181313;1;181313
Pegarinhos;11D170108;1;170108
Vilar de Maçada;11D170118;1;170118
São Martinho das Chãs;11D180115;1;180115
Pereiros;11D040312;1;040312
Pombal;11D040314;1;040314
União das freguesias de Castanheiro do Norte e Ribalonga;11D040322;1;040322
Ferreiros de Avões;11D180508;1;180508
União das freguesias de Parada do Bispo e Valdigem;11D180528;1;180528
Cidadelhe;11D170402;1;170402
Mesão Frio (Santo André);11D170408;1;170408
Cabaços;11D180706;1;180706
Covas do Douro;11D171002;1;171002
Medrões;11D171106;1;171106
Soutelo do Douro;11D181509;1;181509
